atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados
91158,Kaio,BOT,Zagueiro,5,7.0,0.0,0.0,0,0.0,False,True,INT,-3.515,armadilha_forte,0.0,0.0,0.0,55.4,neutro,0.0
69140,Allan,BOT,Meia,7,4.7,-0.58,2.14,8,1.5,True,True,INT,-0.262,neutro,2.018,2.14,1.0,41.0,neutro,1.65
105214,Santi Rodríguez,BOT,Meia,6,6.07,0.0,2.08,6,0.0,False,True,INT,0.463,neutro,3.277,2.08,0.75,41.0,neutro,2.02
98672,Savarino,FLU,Meia,7,10.29,0.24,5.38,10,9.0,True,True,CHA,0.717,valor_bom,4.845,3.38,1.0,72.5,favoravel,7.03
103179,Chris Ramos,BOT,Atacante,6,7.09,0.0,1.6,1,0.0,False,True,INT,0.974,valor_bom,4.394,1.6,0.125,41.4,neutro,0.45
124757,Nathan Fernandes,BOT,Atacante,6,5.61,0.0,3.17,3,0.0,False,True,INT,-0.578,armadilha_leve,2.323,1.5,0.375,41.4,neutro,0.72
142890,Montoro,BOT,Meia,6,8.43,0.0,4.1,8,0.0,False,True,INT,0.502,valor_bom,4.138,2.22,1.0,41.0,neutro,3.39
146375,Kadir,BOT,Atacante,6,4.46,-0.71,1.27,3,-0.1,True,True,INT,-0.523,armadilha_leve,1.805,1.27,0.375,41.4,neutro,0.56
95799,Artur,SAO,Atacante,7,8.97,0.18,4.8,8,6.0,True,True,MIR,0.715,valor_bom,4.772,3.17,1.0,56.8,neutro,5.42
142877,Villalba,BOT,Atacante,6,5.05,0.0,2.78,5,0.0,False,True,INT,-0.319,neutro,2.304,1.18,0.625,41.4,neutro,1.19
143072,Gabriel Abdias,BOT,Lateral,5,3.0,0.0,0.0,0,0.0,False,True,INT,-1.78,armadilha_forte,0.0,0.0,0.0,55.2,neutro,0.0
39850,Vagner Mancini,RBB,Técnico,7,8.54,0.17,5.51,12,5.25,True,True,PAL,1.547,valor_oculto,5.425,5.51,1.0,49.7,neutro,5.39
142484,Barrera,BOT,Meia,6,4.55,-0.46,1.71,8,-0.3,True,True,INT,-0.419,neutro,1.803,1.71,1.0,41.0,neutro,1.48
87225,Pedro Henrique,RBB,Zagueiro,7,6.85,-0.18,3.44,8,3.5,True,True,PAL,0.545,valor_bom,3.681,2.31,1.0,47.0,neutro,3.46
70360,Eduardo Sasha,RBB,Atacante,6,5.18,-0.21,1.86,8,1.2,True,True,PAL,-0.778,armadilha_leve,1.933,1.86,1.0,48.2,neutro,1.86
100695,Fernando,RBB,Atacante,5,2.51,0.16,0.6,3,1.6,True,True,PAL,-0.332,neutro,0.669,0.6,0.375,48.2,neutro,0.24
78605,Gabriel,RBB,Meia,7,5.75,0.76,3.0,10,6.4,True,True,PAL,0.891,valor_bom,3.522,2.5,1.0,48.4,neutro,3.41
94067,Matheus Fernandes,RBB,Meia,7,5.18,0.62,2.82,10,5.2,True,True,PAL,-0.081,neutro,2.41,2.32,1.0,48.4,neutro,2.33
100848,Luan Cândido,VIT,Lateral,7,6.82,1.22,4.4,4,9.7,True,False,CAP,-0.237,neutro,3.786,2.9,0.5,31.0,desfavoravel,1.17
107170,Jeffinho,BOT,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,INT,-2.727,armadilha_forte,0.0,0.0,0.0,41.4,neutro,0.0
93882,Cleiton,RBB,Goleiro,6,6.19,0.0,2.56,7,0.0,False,True,PAL,0.396,neutro,3.426,1.13,0.875,47.5,neutro,2.85
106434,Eduardo Santos,RBB,Zagueiro,5,4.6,0.0,1.4,3,0.0,False,True,PAL,-0.133,neutro,2.103,1.4,0.375,47.0,neutro,0.74
94968,Juninho Capixaba,RBB,Lateral,7,13.05,-1.16,7.85,11,0.1,True,True,PAL,0.815,valor_bom,6.823,4.76,1.0,46.8,neutro,6.39
105213,Sant Anna,RBB,Lateral,6,9.23,0.0,9.0,3,0.0,False,True,PAL,1.567,valor_oculto,6.389,4.33,0.375,46.8,neutro,2.24
107236,Vanderlan,RBB,Lateral,5,5.0,0.0,0.0,0,0.0,False,True,PAL,-3.346,armadilha_forte,0.0,0.0,0.0,46.8,neutro,0.0
104588,Fabrício,RBB,Goleiro,5,2.0,0.0,0.0,0,0.0,False,True,PAL,-0.407,neutro,0.0,0.0,0.0,47.5,neutro,0.0
103295,Eric Ramires,RBB,Meia,6,2.75,0.0,0.45,6,0.0,False,True,PAL,-0.385,neutro,0.708,0.45,0.75,48.4,neutro,0.51
107744,Praxedes,RBB,Meia,6,4.0,0.0,0.0,0,0.0,False,True,PAL,-2.12,armadilha_forte,0.0,0.0,0.0,48.4,neutro,0.0
122897,Guzmán Rodríguez,RBB,Zagueiro,5,6.0,0.0,0.0,0,0.0,False,True,PAL,-3.105,armadilha_forte,0.0,0.0,0.0,47.0,neutro,0.0
110750,Gustavo Marques,RBB,Zagueiro,6,6.97,-0.52,4.7,10,0.0,True,True,PAL,1.231,valor_bom,4.354,3.5,1.0,47.0,neutro,4.09
112886,Lucas Barbosa,RBB,Atacante,7,9.11,-0.31,6.04,11,1.8,True,True,PAL,1.434,valor_bom,5.494,4.13,1.0,48.2,neutro,5.3
122755,Lucas Cunha,RBB,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,PAL,-1.386,armadilha_leve,0.0,0.0,0.0,47.0,neutro,0.0
78248,Gustavo Henrique,COR,Zagueiro,7,9.07,-0.17,3.71,9,4.9,True,True,VAS,-0.079,neutro,3.81,2.71,1.0,44.5,neutro,3.39
111246,Alix Vinicius,RBB,Zagueiro,3,4.91,-0.23,2.43,10,0.4,True,True,PAL,0.027,neutro,2.402,1.23,1.0,47.0,neutro,2.26
108133,Isidro Pitta,RBB,Atacante,7,7.5,2.36,4.04,11,18.0,True,True,PAL,0.757,valor_bom,4.336,0.68,1.0,48.2,neutro,4.18
113157,Nathan Mendes,VIT,Lateral,7,7.09,-0.5,5.03,9,6.7,True,False,CAP,0.193,neutro,4.3,3.14,1.0,31.0,desfavoravel,2.67
111760,Fabinho,RBB,Meia,6,2.04,0.0,-0.08,5,0.0,False,True,PAL,0.089,neutro,0.524,0.0,0.625,48.4,neutro,0.32
140906,Davi Gomes,RBB,Atacante,5,5.19,0.0,4.25,2,0.0,False,True,PAL,-0.232,neutro,2.455,4.25,0.25,48.2,neutro,0.59
132580,Vinicinho,RBB,Atacante,7,5.0,0.6,2.69,7,6.1,True,True,PAL,-0.271,neutro,2.325,2.69,0.875,48.2,neutro,1.96
122394,Gustavinho,RBB,Meia,6,6.19,0.0,3.38,9,0.0,False,True,PAL,0.948,valor_bom,3.754,2.82,1.0,48.4,neutro,3.63
72605,Vitor Hugo,CAM,Zagueiro,6,7.17,0.0,3.0,3,0.0,False,True,FLA,0.411,neutro,3.67,2.0,0.375,46.4,neutro,1.28
138021,Palacios,RBB,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,PAL,-1.386,armadilha_leve,0.0,0.0,0.0,47.0,neutro,0.0
68920,Dudu,CAM,Atacante,6,7.15,0.65,2.91,11,4.7,True,True,FLA,0.198,neutro,3.682,1.46,1.0,45.5,neutro,3.35
98909,Cuello,CAM,Atacante,7,9.52,0.38,6.21,12,6.1,True,True,FLA,1.446,valor_bom,5.624,4.46,1.0,45.5,neutro,5.12
39656,Alan Franco,CAM,Meia,7,4.89,-0.68,2.44,11,-0.6,True,True,FLA,-0.15,neutro,2.211,1.99,1.0,45.6,neutro,2.02
124239,Henry Mosquera,RBB,Atacante,5,6.27,0.0,4.16,10,0.0,False,True,PAL,1.337,valor_bom,4.419,3.16,1.0,48.2,neutro,4.26
100084,Igor Gomes,CAM,Meia,6,3.72,0.0,-0.14,5,0.0,False,True,FLA,-0.674,armadilha_leve,1.113,0.0,0.625,45.6,neutro,0.63
87999,Gustavo Scarpa,CAM,Meia,6,7.52,0.0,2.98,9,0.0,False,True,FLA,0.158,neutro,3.543,1.87,1.0,45.6,neutro,3.23
132274,Ignacio Sosa,RBB,Meia,6,3.75,0.37,1.3,9,2.7,True,True,PAL,-0.164,neutro,1.581,1.3,1.0,48.4,neutro,1.53
88312,Junior Alonso,CAM,Zagueiro,6,6.04,0.0,3.32,6,0.0,False,True,FLA,-0.104,neutro,2.776,2.82,0.75,46.4,neutro,1.93
92087,Lyanco,CAM,Zagueiro,7,9.28,-0.72,3.77,4,0.6,True,True,FLA,-0.076,neutro,3.871,2.27,0.5,46.4,neutro,1.8
91607,Rony,SAN,Atacante,6,5.93,0.0,2.26,8,0.0,False,False,BAH,-0.928,armadilha_leve,2.133,2.26,1.0,35.0,desfavoravel,1.49
118774,Alexsander,CAM,Meia,6,6.76,0.0,0.85,2,0.0,False,True,FLA,0.424,neutro,3.51,0.85,0.25,45.6,neutro,0.8
103767,Gabriel Menino,SAN,Meia,5,9.21,0.0,5.24,7,0.0,False,False,BAH,0.848,valor_bom,4.672,4.53,0.875,34.7,desfavoravel,2.84
72460,Bernard,CAM,Meia,6,3.81,-0.15,1.56,9,0.0,True,True,FLA,-0.05,neutro,1.718,1.0,1.0,45.6,neutro,1.57
107554,Natanael,CAM,Lateral,7,9.2,0.22,6.06,5,3.6,True,True,FLA,0.782,valor_bom,5.66,3.46,0.625,46.2,neutro,3.27
101002,Júnior Santos,BOT,Atacante,7,5.02,-0.44,2.78,6,1.2,True,True,INT,-0.268,neutro,2.338,1.45,0.75,41.4,neutro,1.45
98484,Kanu,BAH,Zagueiro,6,4.67,0.0,3.4,1,0.0,False,True,SAN,0.241,neutro,2.482,0.4,0.125,58.0,neutro,0.36
130889,Riquelme,GRE,Meia,6,4.0,0.0,0.0,0,0.0,False,True,CFC,-2.12,armadilha_forte,0.0,0.0,0.0,32.9,neutro,0.0
105068,Reinier,CAM,Meia,7,4.41,-0.36,2.95,11,1.7,True,True,FLA,0.461,neutro,2.507,2.04,1.0,45.6,neutro,2.29
95556,Raniele,COR,Meia,7,6.83,-0.85,3.16,9,-1.2,True,True,VAS,0.54,valor_bom,3.638,3.16,1.0,49.8,neutro,3.62
100842,Ruan,CAM,Zagueiro,7,5.07,-0.8,3.15,11,-0.3,True,True,FLA,0.399,neutro,2.82,2.06,1.0,46.4,neutro,2.62
115674,Gabriel Delfim,CAM,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,FLA,-0.407,neutro,0.0,0.0,0.0,46.9,neutro,0.0
78435,Vitinho,COR,Atacante,6,4.49,0.0,1.77,6,0.0,False,True,VAS,-0.435,neutro,1.905,1.77,0.75,50.1,neutro,1.43
124661,Iván Román,CAM,Zagueiro,6,8.47,0.0,6.4,4,0.0,False,True,FLA,1.129,valor_bom,4.748,3.4,0.5,46.4,neutro,2.2
110715,Andrés Hurtado,RBB,Lateral,7,5.25,-1.36,3.52,10,0.0,True,True,PAL,0.319,neutro,3.502,2.02,1.0,46.8,neutro,3.28
85048,Memphis Depay,COR,Atacante,5,9.81,0.0,2.15,6,0.0,False,True,VAS,-0.744,armadilha_leve,3.632,0.82,0.75,50.1,neutro,2.73
122990,Patrick,CAM,Meia,5,4.0,0.0,0.0,0,0.0,False,True,FLA,-2.12,armadilha_forte,0.0,0.0,0.0,45.6,neutro,0.0
92440,André Ramalho,COR,Zagueiro,3,6.08,0.0,2.6,3,0.0,False,True,VAS,0.732,valor_bom,3.561,1.6,0.375,44.5,neutro,1.19
98225,Pedro Raul,COR,Atacante,6,3.06,0.0,0.1,5,0.0,False,True,VAS,-1.005,armadilha_leve,0.466,0.1,0.625,50.1,neutro,0.29
96342,Charles,COR,Meia,5,3.53,0.0,1.03,3,0.0,False,True,VAS,-0.74,armadilha_leve,0.936,1.03,0.375,49.8,neutro,0.35
98720,Angileri,COR,Lateral,6,4.04,0.0,1.94,5,0.0,False,True,VAS,-0.649,armadilha_leve,1.854,1.34,0.625,44.3,neutro,1.03
102340,Cacá,VIT,Zagueiro,7,6.9,-0.74,4.2,8,5.5,True,False,CAP,0.939,valor_bom,4.061,1.95,1.0,31.2,desfavoravel,2.53
107908,Hugo,COR,Lateral,5,4.0,0.0,0.0,0,0.0,False,True,VAS,-2.642,armadilha_forte,0.0,0.0,0.0,44.3,neutro,0.0
105531,Matheus Bidu,COR,Lateral,7,13.46,0.36,8.19,8,11.7,True,True,VAS,0.678,valor_bom,6.8,5.69,1.0,44.3,neutro,6.02
101574,Hugo Souza,COR,Goleiro,7,10.51,-0.42,5.13,10,6.3,True,True,VAS,0.311,neutro,4.71,3.13,1.0,45.0,neutro,4.24
107179,Matheus Donelli,COR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.184,armadilha_leve,0.0,0.0,0.0,45.0,neutro,0.0
97642,Félix Torres,INT,Zagueiro,7,3.86,-0.42,2.57,9,1.7,True,False,BOT,0.488,neutro,2.274,1.9,1.0,35.7,neutro,1.62
121824,Kayke,COR,Atacante,7,3.64,-0.38,1.65,6,1.5,True,True,VAS,0.04,neutro,1.853,1.65,0.75,50.1,neutro,1.39
117632,Garro,COR,Meia,7,9.79,-0.39,3.75,11,0.3,True,True,VAS,-0.172,neutro,3.929,2.39,1.0,49.8,neutro,3.91
117910,Breno Bidon,COR,Meia,7,8.98,-0.27,3.39,10,2.2,True,True,VAS,-0.134,neutro,3.739,2.89,1.0,49.8,neutro,3.72
131753,Felipe Longo,COR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.407,neutro,0.0,0.0,0.0,45.0,neutro,0.0
42500,Fagner,CRU,Lateral,7,5.98,-0.31,3.08,8,4.4,True,False,REM,-0.351,neutro,3.279,1.71,1.0,47.2,neutro,3.1
79701,Lucas Silva,CRU,Meia,3,3.63,-0.57,0.37,11,-1.3,True,False,REM,-0.724,armadilha_leve,1.013,0.37,1.0,60.5,neutro,1.23
89275,William,CRU,Lateral,6,8.51,0.0,3.57,8,0.0,False,False,REM,-0.224,neutro,4.49,2.82,1.0,47.2,neutro,4.24
88479,Walace,CRU,Meia,6,4.0,0.0,0.0,0,0.0,False,False,REM,-2.12,armadilha_forte,0.0,0.0,0.0,60.5,neutro,0.0
122396,Ryan,COR,Meia,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.396,armadilha_leve,0.0,0.0,0.0,49.8,neutro,0.0
125488,João Pedro,COR,Zagueiro,6,8.84,0.0,7.7,2,0.0,False,True,VAS,0.934,valor_bom,4.677,3.2,0.25,44.5,neutro,1.04
133543,Gui Negão,COR,Atacante,5,3.97,0.0,1.35,4,0.0,False,True,VAS,-0.246,neutro,1.787,1.35,0.5,50.1,neutro,0.9
127242,Bahia,COR,Meia,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.461,neutro,0.0,0.0,0.0,49.8,neutro,0.0
88136,Ivan,REM,Goleiro,6,4.0,0.0,0.0,0,0.0,False,True,CRU,-1.788,armadilha_forte,0.0,0.0,0.0,63.9,neutro,0.0
84558,Lucas Romero,CRU,Meia,7,9.71,2.21,4.42,6,11.4,True,False,REM,0.249,neutro,4.28,1.92,0.75,60.5,neutro,3.88
141995,Dieguinho,COR,Meia,6,3.18,0.0,0.73,4,0.0,False,True,VAS,-0.583,armadilha_leve,0.844,0.73,0.5,49.8,neutro,0.42
113158,Marquinhos,CRU,Atacante,5,4.0,0.0,0.0,0,0.0,False,False,REM,-2.153,armadilha_forte,0.0,0.0,0.0,59.8,neutro,0.0
96610,Matheus Pereira,CRU,Meia,3,15.06,0.47,5.9,11,9.6,True,False,REM,-0.055,neutro,5.174,4.08,1.0,60.5,neutro,6.26
114405,Sinisterra,CRU,Atacante,5,5.76,0.0,1.7,1,0.0,False,False,REM,-1.019,armadilha_leve,1.972,1.7,0.125,59.8,neutro,0.29
93478,Wanderson,CRU,Atacante,6,3.94,-0.24,1.26,11,-0.3,True,False,REM,-0.452,neutro,1.574,0.53,1.0,59.8,neutro,1.88
100742,Matheus Henrique,CRU,Meia,7,4.91,-0.35,1.66,12,-0.3,True,False,REM,-0.677,armadilha_leve,1.755,1.66,1.0,60.5,neutro,2.12
105047,João Marcelo,CRU,Zagueiro,6,3.75,0.0,0.9,3,0.0,False,False,REM,-0.113,neutro,1.656,0.9,0.375,47.4,neutro,0.59
111690,Matheus Cunha,CRU,Goleiro,7,4.46,0.76,2.91,8,6.3,True,False,REM,0.83,valor_bom,3.09,0.41,1.0,47.9,neutro,2.96
139345,Kauã Prates,CRU,Lateral,6,3.39,0.0,0.0,1,0.0,False,False,REM,-0.393,neutro,1.6,0.0,0.125,47.2,neutro,0.19
143600,Kauã Moraes,CRU,Lateral,6,6.33,0.0,4.84,5,0.0,False,False,REM,0.249,neutro,4.002,2.04,0.625,47.2,neutro,2.36
124912,Jonathan Jesus,CRU,Zagueiro,7,5.23,0.49,1.87,4,5.0,True,False,REM,-0.354,neutro,2.201,1.12,0.5,47.4,neutro,1.04
131967,Villarreal,CRU,Atacante,6,9.32,-1.2,6.73,7,5.2,True,False,REM,1.556,valor_oculto,5.671,3.3,0.875,59.8,neutro,5.93
132264,Arroyo,CRU,Atacante,7,5.7,0.93,2.68,11,6.6,True,False,REM,-0.543,armadilha_leve,2.396,2.23,1.0,59.8,neutro,2.87
146807,Rayan Lelis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.544,armadilha_leve,0.0,0.0,0.0,59.8,neutro,0.0
83528,Léo Pereira,FLA,Zagueiro,7,9.83,-0.13,4.44,8,3.7,True,False,CAM,0.101,neutro,4.181,2.19,1.0,47.3,neutro,3.96
117404,Otávio,CRU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.407,neutro,0.0,0.0,0.0,47.9,neutro,0.0
122660,Japa,CRU,Meia,6,5.93,0.0,5.2,3,0.0,False,False,REM,1.861,valor_oculto,4.455,3.53,0.375,60.5,neutro,2.02
137542,Kaique Kenji,CRU,Atacante,6,1.95,0.0,0.0,3,0.0,False,False,REM,0.044,neutro,0.506,0.0,0.375,59.8,neutro,0.23
137543,Tevis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.544,armadilha_leve,0.0,0.0,0.0,59.8,neutro,0.0
69783,Danilo,FLA,Zagueiro,6,6.23,0.0,0.5,3,0.0,False,False,CAM,0.045,neutro,2.988,0.5,0.375,47.3,neutro,1.06
92854,Borré,INT,Atacante,7,8.13,1.93,3.27,12,12.0,True,False,BOT,0.029,neutro,3.86,2.19,1.0,63.6,neutro,4.91
82627,Luiz Araújo,FLA,Atacante,6,7.78,-0.46,3.21,7,0.0,True,False,CAM,0.329,neutro,4.028,1.35,0.875,55.0,neutro,3.88
80061,Saúl,FLA,Meia,6,9.02,2.02,6.5,1,6.5,True,False,CAM,0.64,valor_bom,4.434,1.5,0.125,55.5,neutro,0.62
143350,Murilo Rhikman,CRU,Meia,6,2.95,0.0,0.5,1,0.0,False,False,REM,-0.386,neutro,0.856,0.5,0.125,60.5,neutro,0.13
90285,Bruno Henrique,FLA,Atacante,6,5.63,-0.44,1.1,5,1.0,True,False,CAM,-1.291,armadilha_leve,1.657,1.1,0.625,55.0,neutro,1.14
84735,Jorginho,FLA,Meia,5,10.36,0.0,3.31,7,0.0,False,False,CAM,-0.517,armadilha_leve,3.772,2.6,0.875,55.5,neutro,3.66
84816,Varela,FLA,Lateral,7,8.71,0.03,5.12,9,5.0,True,False,CAM,0.531,valor_bom,5.256,3.23,1.0,47.1,neutro,4.95
86757,Everton,FLA,Atacante,6,6.12,-0.2,1.63,6,0.8,True,False,CAM,0.335,neutro,3.409,1.63,0.75,55.0,neutro,2.81
98873,Samuel Lino,FLA,Atacante,7,9.93,-1.75,5.97,10,1.7,True,False,CAM,1.115,valor_bom,5.425,2.87,1.0,55.0,neutro,5.97
122318,Dyogo Alves,FLA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,CAM,-1.184,armadilha_leve,0.0,0.0,0.0,47.8,neutro,0.0
96870,Emerson Royal,FLA,Lateral,6,6.12,0.0,3.92,4,0.0,False,False,CAM,-0.049,neutro,3.626,2.42,0.5,47.1,neutro,1.71
97867,Léo Ortiz,FLA,Zagueiro,7,9.88,0.92,4.33,10,7.4,True,False,CAM,0.051,neutro,4.148,2.53,1.0,47.3,neutro,3.92
91473,Erick Pulgar,FLA,Meia,3,6.08,0.0,1.53,6,0.0,False,False,CAM,0.193,neutro,3.042,1.53,0.75,55.5,neutro,2.53
87863,Arrascaeta,FLA,Meia,7,16.89,1.72,5.94,8,13.0,True,False,CAM,-0.537,armadilha_leve,5.058,4.07,1.0,55.5,neutro,5.61
122320,Daniel Sales,FLA,Lateral,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.668,armadilha_leve,0.0,0.0,0.0,47.1,neutro,0.0
88393,Ayrton Lucas,FLA,Lateral,6,7.7,0.0,3.04,5,0.0,False,False,CAM,0.128,neutro,4.498,1.84,0.625,47.1,neutro,2.65
109096,Plata,FLA,Atacante,7,10.78,-1.14,7.42,5,4.5,True,False,CAM,1.247,valor_bom,5.773,4.82,0.625,55.0,neutro,3.97
115914,Evertton Araújo,FLA,Meia,7,2.44,-0.55,0.64,7,-0.6,True,False,CAM,-0.024,neutro,0.779,0.64,0.875,55.5,neutro,0.76
96652,Allan,COR,Meia,6,3.04,0.19,0.75,7,0.0,True,True,VAS,-0.487,neutro,0.831,0.75,0.875,49.8,neutro,0.72
99228,De la Cruz,FLA,Meia,6,5.73,-0.29,1.55,6,1.5,True,False,CAM,0.366,neutro,3.05,1.55,0.75,55.5,neutro,2.54
62977,Ganso,FLU,Meia,6,3.58,-0.08,1.03,11,0.0,True,True,CHA,-0.731,armadilha_leve,0.976,1.03,1.0,72.5,neutro,1.42
145705,Douglas Telles,FLA,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.544,armadilha_leve,0.0,0.0,0.0,55.0,neutro,0.0
140492,João Victor,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.502,armadilha_leve,0.0,0.0,0.0,47.3,neutro,0.0
130382,Guilherme Gomes,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,False,CAM,-1.396,armadilha_leve,0.0,0.0,0.0,55.5,neutro,0.0
73384,Samuel Xavier,FLU,Lateral,6,8.23,0.0,4.22,8,0.0,False,True,CHA,0.246,neutro,4.815,3.47,1.0,87.8,favoravel,8.46
130189,Léo Nannetti,FLA,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.407,neutro,0.0,0.0,0.0,47.8,neutro,0.0
140303,Da Mata,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.502,armadilha_leve,0.0,0.0,0.0,47.3,neutro,0.0
122573,Wallace Yan,FLA,Atacante,6,3.64,0.0,0.27,3,0.0,False,False,CAM,-0.299,neutro,1.532,0.27,0.375,55.0,neutro,0.63
86485,Keno,CFC,Atacante,5,4.12,0.0,0.73,4,0.0,False,False,GRE,-0.558,armadilha_leve,1.58,0.73,0.5,47.5,neutro,0.75
82463,Otávio,FLU,Meia,6,2.51,-0.7,0.32,5,-1.3,True,True,CHA,-0.204,neutro,0.678,0.32,0.625,72.5,neutro,0.61
92182,Juninho,INT,Zagueiro,6,6.58,0.0,5.0,1,0.0,False,False,BOT,1.044,valor_bom,4.041,2.0,0.125,35.7,neutro,0.36
78117,Everaldo,BAH,Atacante,7,6.68,-0.22,5.04,9,1.7,True,True,SAN,1.673,valor_oculto,4.901,2.37,1.0,68.8,favoravel,6.74
78445,Renê,FLU,Lateral,6,9.53,-0.72,6.22,8,1.5,True,True,CHA,0.828,valor_bom,5.815,4.22,1.0,87.8,favoravel,10.21
78855,Thiago Santos,CFC,Zagueiro,6,3.9,0.7,2.58,6,4.0,True,False,GRE,0.398,neutro,2.214,1.08,0.75,44.2,neutro,1.47
143295,Joshua,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,False,CAM,-1.396,armadilha_leve,0.0,0.0,0.0,55.5,neutro,0.0
101319,Guga,FLU,Lateral,7,7.95,2.95,3.93,7,15.7,True,True,CHA,0.26,neutro,4.719,1.64,0.875,87.8,favoravel,7.25
79631,Cano,FLU,Atacante,5,5.37,0.0,0.8,2,0.0,False,True,CHA,-1.051,armadilha_leve,1.765,0.8,0.25,73.6,neutro,0.65
102137,Vitor Eudes,FLU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,CHA,-0.407,neutro,0.0,0.0,0.0,88.4,neutro,0.0
